said; 119 2.1702617153949575 2.0755469613925306
best 118 2.173186268412274 2.0718820073061255
even 118 2.1760912590556813 2.0718820073061255
himself 117 2.1789769472931693 2.0681858617461617
after 116 2.1818435879447726 2.0644579892269186
therefore 116 2.184691430817599 2.0644579892269186
use 116 2.187520720836463 2.0644579892269186
over 115 2.1903316981702914 2.060697840353612
too 115 2.1931245983544616 2.060697840353612
sort 115 2.1958996524092336 2.060697840353612
much 114 2.1986570869544226 2.0569048513364727
art 114 2.2013971243204513 2.0569048513364727
always 113 2.2041199826559246 2.0530784434834195
State, 112 2.2068258760318495 2.0492180226701815
idea 111 2.2095150145426308 2.0453229787866576
think 111 2.2121876044039577 2.0453229787866576
yet 111 2.214843848047698 2.0453229787866576
nothing 109 2.2174839442139063 2.037426497940624
am 107 2.220108088040055 2.0293837776852097
true, 107 2.2227164711475833 2.0293837776852097
him, 107 2.225309281725863 2.0293837776852097
rather 105 2.2278867046136734 2.0211892990699383
whole 105 2.230448921378274 2.0211892990699383
ought 105 2.2329961103921536 2.0211892990699383
against 103 2.2355284469075487 2.012837224705172
without 103 2.2380461031287955 2.012837224705172
reason 103 2.2405492482826 2.012837224705172
number 102 2.2430380486862944 2.0086001717619175
among 101 2.24551266781415 2.0043213737826426
between 101 2.247973266361807 2.0043213737826426
old 99 2.250420002308894 1.99563519459755
In 97 2.2528530309798933 1.9867717342662448
able 97 2.255272505103306 1.9867717342662448
power 96 2.2576785748691846 1.9822712330395684
mean 95 2.2600713879850747 1.9777236052888478
say, 95 2.2624510897304293 1.9777236052888478
state 95 2.2648178230095364 1.9777236052888478
right 95 2.2671717284030137 1.9777236052888478
is, 94 2.2695129442179165 1.9731278535996986
ever 94 2.271841606536499 1.9731278535996986
quite 93 2.27415784926368 1.968482948553935
still 93 2.2764618041732443 1.968482948553935
could 91 2.278753600952829 1.9590413923210936
give 91 2.2810333672477277 1.9590413923210936
them. 91 2.2833012287035497 1.9590413923210936
work 91 2.285557309007774 1.9590413923210936
form 90 2.287801729930226 1.954242509439325
greatest 90 2.290034611362518 1.954242509439325
each 89 2.292256071356476 1.9493900066449128
education 89 2.294466226161593 1.9493900066449128
principle 89 2.296665190261531 1.9493900066449128
she 88 2.298853076409707 1.9444826721501687
replied, 87 2.3010299956639813 1.9395192526186185
words 86 2.303196057420489 1.9344984512435677
come 86 2.305351369446624 1.9344984512435677
suppose 86 2.307496037913213 1.9344984512435677
city 85 2.3096301674258988 1.9294189257142926
tell 84 2.311753861055754 1.9242792860618816
greater 84 2.3138672203691533 1.9242792860618816
found 84 2.315970345456918 1.9242792860618816
go 83 2.3180633349627615 1.919078092376074
question 83 2.3201462861110542 1.919078092376074
three 83 2.322219294733919 1.919078092376074
modern 83 2.3242824552976926 1.919078092376074
love 82 2.326335860928751 1.9138138523837167
manner 81 2.3283796034387376 1.9084850188786497
while 81 2.330413773349191 1.9084850188786497
virtue 79 2.3324384599156054 1.8976270912904414
become 78 2.3344537511509307 1.8920946026904804
There 78 2.3364597338485296 1.8920946026904804
They 78 2.3384564936046046 1.8920946026904804
others 77 2.3404441148401185 1.8864907251724818
injustice 76 2.342422680822206 1.8808135922807914
though 76 2.3443922736851106 1.8808135922807914
natural 76 2.346352974450639 1.8808135922807914
opinion 74 2.3483048630481607 1.8692317197309762
citizens 74 2.3502480183341627 1.8692317197309762
light 73 2.3521825181113627 1.863322860120456
common 73 2.3541084391474008 1.863322860120456
hardly 73 2.3560258571931225 1.863322860120456
not, 73 2.357934847000454 1.863322860120456
little 72 2.359835482339888 1.8573324964312685
end 72 2.361727836017593 1.8573324964312685
good, 72 2.3636119798921444 1.8573324964312685
away 72 2.3654879848909 1.8573324964312685
thought 71 2.367355921026019 1.8512583487190752
ask 71 2.369215857410143 1.8512583487190752
ideal 71 2.3710678622717363 1.8512583487190752
Socrates, 71 2.3729120029701067 1.8512583487190752
higher 71 2.374748346010104 1.8512583487190752
We 70 2.376576957056512 1.845098040014257
answer 70 2.3783979009481375 1.845098040014257
pleasure 69 2.380211241711606 1.8388490907372552
man, 68 2.3820170425748683 1.8325089127062364
children 68 2.383815365980431 1.8325089127062364
pleasures 68 2.385606273598312 1.8325089127062364
philosophy 68 2.387389826338729 1.8325089127062364
unjust 68 2.3891660843645326 1.8325089127062364
said.And 67 2.3909351071033793 1.8260748027008264
thing 67 2.392696953259666 1.8260748027008264
before 67 2.3944516808262164 1.8260748027008264
law 67 2.3961993470957363 1.8260748027008264
makes 67 2.3979400086720375 1.8260748027008264
women 66 2.399673721481038 1.8195439355418688
less 66 2.401400540781544 1.8195439355418688
spirit 66 2.403120521175818 1.8195439355418688
soul, 66 2.404833716619938 1.8195439355418688
place 66 2.406540180433955 1.8195439355418688
find 66 2.4082399653118496 1.8195439355418688
saying 65 2.4099331233312946 1.8129133566428555
different 65 2.41161970596323 1.8129133566428555
full 65 2.413299764081252 1.8129133566428555
life, 65 2.4149733479708178 1.8129133566428555
real 65 2.416640507338281 1.8129133566428555
individual 65 2.4183012913197452 1.8129133566428555
second 65 2.419955748489758 1.8129133566428555
although 65 2.4216039268698313 1.8129133566428555
look 65 2.423245873936808 1.8129133566428555
seen 65 2.424881636631067 1.8129133566428555
did 64 2.4265112613645754 1.806179973983887
you, 64 2.428134794028789 1.806179973983887
put 64 2.429752280002408 1.806179973983887
sense 63 2.4313637641589874 1.7993405494535817
care 63 2.432969290874406 1.7993405494535817
anything 63 2.4345689040341987 1.7993405494535817
neither 63 2.436162647040756 1.7993405494535817
really 63 2.437750562820388 1.7993405494535817
called 63 2.439332693830263 1.7993405494535817
given 63 2.4409090820652177 1.7993405494535817
rulers 62 2.4424797690644486 1.792391689498254
this, 62 2.444044795918076 1.792391689498254
hear 62 2.4456042032735974 1.792391689498254
men, 61 2.4471580313422194 1.7853298350107671
youth 61 2.44870631990508 1.7853298350107671
want 61 2.450249108319361 1.7853298350107671
new 61 2.45178643552429 1.7853298350107671
seems 60 2.4533183400470375 1.7781512503836436
class 60 2.45484486000851 1.7781512503836436
desire 59 2.456366033129043 1.7708520116421442
further 59 2.4578818967339924 1.7708520116421442
guardians 59 2.459392487759231 1.7708520116421442
last 59 2.4608978427565478 1.7708520116421442
Project 59 2.462397997898956 1.7708520116421442
This 59 2.4638929889859074 1.7708520116421442
times 58 2.4653828514484184 1.7634279935629373
point 58 2.4668676203541096 1.7634279935629373
gods 58 2.4683473304121573 1.7634279935629373
making 58 2.469822015978163 1.7634279935629373
music 58 2.4712917110589387 1.7634279935629373
again 57 2.4727564493172123 1.7558748556724915
often 57 2.4742162640762553 1.7558748556724915
call 57 2.4756711883244296 1.7558748556724915
desires 57 2.4771212547196626 1.7558748556724915
them; 56 2.4785664955938436 1.7481880270062005
happiness 56 2.4800069429571505 1.7481880270062005
case 56 2.481442628502305 1.7481880270062005
themselves 56 2.482873583608754 1.7481880270062005
likely 56 2.484299839346786 1.7481880270062005
andthe 56 2.48572142648158 1.7481880270062005
Republic 56 2.4871383754771865 1.7481880270062005
sight 56 2.4885507165004443 1.7481880270062005
comes 55 2.4899584794248346 1.7403626894942439
view 55 2.4913616938342726 1.7403626894942439
within 55 2.4927603890268375 1.7403626894942439
rule 55 2.494154594018443 1.7403626894942439
God 54 2.4955443375464483 1.7323937598229686
kind 54 2.496929648073215 1.7323937598229686
Glaucon, 54 2.4983105537896004 1.7323937598229686
young 54 2.499687082618404 1.7323937598229686
agree 54 2.5010592622177517 1.7323937598229686
bad 54 2.5024271199844326 1.7323937598229686
science 54 2.503790683057181 1.7323937598229686
perfect 53 2.505149978319906 1.724275869600789
certain 53 2.506505032404872 1.724275869600789
Now 53 2.507855871695831 1.724275869600789
body 53 2.509202522331103 1.724275869600789
third 53 2.510545010206612 1.724275869600789
need 53 2.5118833609788744 1.724275869600789
where 53 2.513217600067939 1.724275869600789
only, 53 2.514547752660286 1.724275869600789
equally 53 2.515873843711679 1.724275869600789
another, 52 2.5171958979499744 1.7160033436347992
It 52 2.5185139398778875 1.7160033436347992
rest 52 2.519827993775719 1.7160033436347992
age 52 2.5211380837040362 1.7160033436347992
war 52 2.5224442335063197 1.7160033436347992
tothe 52 2.5237464668115646 1.7160033436347992
Greek 52 2.525044807036845 1.7160033436347992
character 52 2.526339277389844 1.7160033436347992
harmony 52 2.5276299008713385 1.7160033436347992
Socrates 51 2.5289167002776547 1.7075701760979363
thus 51 2.530199698203082 1.7075701760979363
person 51 2.531478917042255 1.7075701760979363
nature, 51 2.5327543789924976 1.7075701760979363
friends 51 2.534026106056135 1.7075701760979363
similar 51 2.5352941200427703 1.7075701760979363
so, 51 2.53655844257153 1.7075701760979363
ideas 50 2.537819095073274 1.6989700043360187
difference 50 2.5390760987927767 1.6989700043360187
people 50 2.5403294747908736 1.6989700043360187
justice, 49 2.5415792439465807 1.6901960800285136
appears 49 2.5428254269591797 1.6901960800285136
through 49 2.5440680443502757 1.6901960800285136
appear 49 2.545307116465824 1.6901960800285136
change 49 2.546542663478131 1.6901960800285136
and, 49 2.5477747053878224 1.6901960800285136
Plato, 49 2.5490032620257876 1.6901960800285136
If 48 2.550228353055094 1.6812412373755872
above 48 2.5514499979728753 1.6812412373755872
consider 48 2.552668216112193 1.6812412373755872
truly 48 2.5538830266438746 1.6812412373755872
natures 48 2.5550944485783194 1.6812412373755872
mankind 48 2.5563025007672873 1.6812412373755872
believe 48 2.5575072019056577 1.6812412373755872
all, 48 2.558708570533166 1.6812412373755872
seem 48 2.5599066250361124 1.6812412373755872
arts 48 2.561101383649056 1.6812412373755872
philosopher 48 2.5622928644564746 1.6812412373755872
four 47 2.5634810853944106 1.6720978579357175
once 47 2.5646660642520893 1.6720978579357175
down 47 2.5658478186735176 1.6720978579357175
You 47 2.56702636615906 1.6720978579357175
years 47 2.568201724066995 1.6720978579357175
present 47 2.569373909615046 1.6720978579357175
son 47 2.5705429398818973 1.6720978579357175
persons 46 2.571708831808688 1.662757831681574
brought 46 2.5728716022004803 1.662757831681574
poets 46 2.574031267727719 1.662757831681574
taken 46 2.575187844927661 1.662757831681574
already 46 2.576341350205793 1.662757831681574
until 46 2.5774917998372255 1.662757831681574
going 46 2.578639209968072 1.662757831681574
get 46 2.57978359661681 1.662757831681574
difficulty 46 2.5809249756756194 1.662757831681574
which, 46 2.582063362911709 1.662757831681574
subject 46 2.583198773968623 1.662757831681574
certainly 46 2.584331224367531 1.662757831681574
Is 45 2.5854607295085006 1.6532125137753437
something 45 2.586587304671755 1.6532125137753437
interest 45 2.5877109650189114 1.6532125137753437
Homer 45 2.5888317255942073 1.6532125137753437
set 45 2.5899496013257077 1.6532125137753437
supposed 45 2.591064607026499 1.6532125137753437
whose 45 2.5921767573958667 1.6532125137753437
speak 45 2.593286067020457 1.6532125137753437
one, 44 2.5943925503754266 1.6434526764861874
inthe 44 2.595496221825574 1.6434526764861874
beyond 44 2.59659709562646 1.6434526764861874
tyrant 44 2.597695185925512 1.6434526764861874
conception 44 2.598790506763115 1.6434526764861874
simple 44 2.5998830720736876 1.6434526764861874
argument 44 2.6009728956867484 1.6434526764861874
admit 43 2.6020599913279625 1.6334684555795864
relation 43 2.603144372620182 1.6334684555795864
government 43 2.60422605308447 1.6334684555795864
terms 43 2.6053050461411096 1.6334684555795864
principles 43 2.606381365110605 1.6334684555795864
honour 43 2.6074550232146687 1.6334684555795864
according 43 2.6085260335771943 1.6334684555795864
public 43 2.60959440922522 1.6334684555795864
few 43 2.61066016308988 1.6334684555795864
laws 43 2.611723308007342 1.6334684555795864
small 43 2.6127838567197355 1.6334684555795864
here 43 2.6138418218760693 1.6334684555795864
general 43 2.6148972160331345 1.6334684555795864
matter 42 2.615950051656401 1.6232492903979006
next 42 2.617000341120899 1.6232492903979006
longer 42 2.6180480967120925 1.6232492903979006
replied; 42 2.6190933306267428 1.6232492903979006
says 42 2.6201360549737576 1.6232492903979006
help 42 2.621176281775035 1.6232492903979006
proceed 42 2.622214022966295 1.6232492903979006
money 41 2.6232492903979003 1.6127838567197355
truth, 41 2.6242820958356683 1.6127838567197355
single 41 2.625312450961674 1.6127838567197355
influence 41 2.6263403673750423 1.6127838567197355
lives 41 2.6273658565927325 1.6127838567197355
begin 41 2.6283889300503116 1.6127838567197355
easily 41 2.629409599102719 1.6127838567197355
again, 41 2.630427875025024 1.6127838567197355
wise 41 2.6314437690131722 1.6127838567197355
private 41 2.6324572921847245 1.6127838567197355
speaking 40 2.6334684555795866 1.6020599913279623
rich 40 2.6344772701607315 1.6020599913279623
'the 40 2.635483746814912 1.6020599913279623
knowledge, 40 2.6364878963533656 1.6020599913279623
eye 40 2.637489729512511 1.6020599913279623
imagine 40 2.6384892569546374 1.6020599913279623
now, 40 2.639486489268586 1.6020599913279623
live 40 2.640481436970422 1.6020599913279623
beauty 40 2.6414741105040997 1.6020599913279623
opposite 40 2.6424645202421213 1.6020599913279623
divine 40 2.6434526764861874 1.6020599913279623
highest 39 2.6444385894678386 1.591064607026499
When 39 2.645422269349092 1.591064607026499
poetry 39 2.6464037262230695 1.591064607026499
day 39 2.6473829701146196 1.591064607026499
true.And 39 2.6483600109809315 1.591064607026499
us, 39 2.649334858712142 1.591064607026499
why 39 2.6503075231319366 1.591064607026499
side 39 2.651278013998144 1.591064607026499
meaning 38 2.6522463410033232 1.5797835966168101
works 38 2.6532125137753435 1.5797835966168101
right, 38 2.6541765418779604 1.5797835966168101
beginning 38 2.655138434811382 1.5797835966168101
turn 38 2.656098202012832 1.5797835966168101
forms 38 2.6570558528571038 1.5797835966168101
allow 38 2.6580113966571126 1.5797835966168101
eyes 38 2.658964842664435 1.5797835966168101
fear 38 2.6599162000698504 1.5797835966168101
noble 37 2.660865478003869 1.568201724066995
understand 37 2.661812685537261 1.568201724066995
lover 37 2.662757831681574 1.568201724066995
ancient 37 2.663700925389648 1.568201724066995
least 37 2.6646419755561257 1.568201724066995
told 37 2.6655809910179533 1.568201724066995
absolute 37 2.6665179805548807 1.568201724066995
together 37 2.667452952889954 1.568201724066995
friend, 37 2.66838591669 1.568201724066995
poet 37 2.6693168805661123 1.568201724066995
things, 37 2.670245853074124 1.568201724066995
long 37 2.6711728427150834 1.568201724066995
word 37 2.6720978579357175 1.568201724066995
degree 37 2.673020907128896 1.568201724066995
Glaucon 36 2.673941998634088 1.5563025007672873
regarded 36 2.6748611407378116 1.5563025007672873
gymnastic 36 2.6757783416740852 1.5563025007672873
mere 36 2.6766936096248664 1.5563025007672873
receive 36 2.677606952720493 1.5563025007672873
political 36 2.678518379040114 1.5563025007672873
unless 36 2.6794278966121188 1.5563025007672873
evil, 36 2.680335513414563 1.5563025007672873
else 36 2.681241237375587 1.5563025007672873
allowed 36 2.682145076373832 1.5563025007672873
study 35 2.6830470382388496 1.5440680443502757
done 35 2.683947130751512 1.5440680443502757
lower 35 2.6848453616444123 1.5440680443502757
life. 35 2.6857417386022635 1.5440680443502757
instead 35 2.6866362692622934 1.5440680443502757
came 35 2.6875289612146345 1.5440680443502757
latter 35 2.6884198220027105 1.5440680443502757
hand 35 2.6893088591236203 1.5440680443502757
feeling 35 2.690196080028514 1.5440680443502757
necessary 35 2.6910814921229687 1.5440680443502757
philosophy, 35 2.69196510276736 1.5440680443502757
To 34 2.69284691927723 1.5314789170422551
States 34 2.693726948923647 1.5314789170422551
first, 34 2.694605198933569 1.5314789170422551
learn 34 2.6954816764901977 1.5314789170422551
tobe 34 2.696356388733332 1.5314789170422551
grow 34 2.6972293427597176 1.5314789170422551
place, 34 2.6981005456233897 1.5314789170422551
experience 34 2.6989700043360187 1.5314789170422551
becomes 34 2.699837725867246 1.5314789170422551
ages 34 2.7007037171450192 1.5314789170422551
friend 34 2.7015679850559273 1.5314789170422551
ready 34 2.7024305364455254 1.5314789170422551
family 34 2.7032913781186614 1.5314789170422551
wisdom 34 2.7041505168397992 1.5314789170422551
reason, 34 2.705007959333336 1.5314789170422551
several 34 2.7058637122839193 1.5314789170422551
worse 33 2.7067177823367587 1.5185139398778875
parts 33 2.7075701760979363 1.5185139398778875
Adeimantus, 33 2.708420900134713 1.5185139398778875
Let 33 2.709269960975831 1.5185139398778875
future 33 2.7101173651118162 1.5185139398778875
Thrasymachus 33 2.710963118995276 1.5185139398778875
philosophers 33 2.711807229041191 1.5185139398778875
that, 33 2.7126497016272113 1.5185139398778875
Plato's 33 2.7134905430939424 1.5185139398778875
described 33 2.714329759745233 1.5185139398778875
it, 33 2.7151673578484576 1.5185139398778875
existence 32 2.716003343634799 1.505149978319906
perhaps 32 2.7168377232995247 1.505149978319906
unity 32 2.717670503002262 1.505149978319906
saying, 32 2.718501688867274 1.505149978319906
its 32 2.7193312869837265 1.505149978319906
regard 32 2.720159303405957 1.505149978319906
Gutenberg-tm 32 2.7209857441537393 1.505149978319906
back 31 2.7218106152125467 1.4913616938342726
Will 31 2.722633922533812 1.4913616938342726
father 31 2.7234556720351857 1.4913616938342726
doing 31 2.724275869600789 1.4913616938342726
observe 31 2.725094521081469 1.4913616938342726
objects 31 2.7259116322950483 1.4913616938342726
too, 31 2.7267272090265724 1.4913616938342726
name 31 2.727541257028556 1.4913616938342726
world, 31 2.7283537820212285 1.4913616938342726
good. 31 2.72916478969277 1.4913616938342726
proper 31 2.7299742856995555 1.4913616938342726
off 31 2.7307822756663893 1.4913616938342726
or, 31 2.7315887651867388 1.4913616938342726
show 31 2.7323937598229686 1.4913616938342726
him. 31 2.7331972651065692 1.4913616938342726
= 30 2.733999286538387 1.4771212547196624
remember 30 2.734799829588847 1.4771212547196624
language 30 2.73559889969818 1.4771212547196624
free 30 2.7363965022766426 1.4771212547196624
State. 30 2.7371926427047373 1.4771212547196624
towards 30 2.737987326333431 1.4771212547196624
training 30 2.738780558484369 1.4771212547196624
gain 30 2.739572344450092 1.4771212547196624
replied.And 30 2.7403626894942437 1.4771212547196624
mind, 30 2.741151598851785 1.4771212547196624
minds 30 2.741939077729199 1.4771212547196624
whereas 30 2.7427251313046983 1.4771212547196624
gods, 30 2.74350976472843 1.4771212547196624
bring 30 2.7442929831226763 1.4771212547196624
enough 30 2.7450747915820575 1.4771212547196624
lovers 30 2.745855195173729 1.4771212547196624
master 30 2.7466341989375787 1.4771212547196624
isthe 30 2.747411807886423 1.4771212547196624
image 30 2.7481880270062002 1.4771212547196624
pure 30 2.7489628612561616 1.4771212547196624
compelled 30 2.749736315569061 1.4771212547196624
fair 30 2.7505083948513462 1.4771212547196624
necessity 30 2.751279103983342 1.4771212547196624
cause 30 2.7520484478194387 1.4771212547196624
gives 30 2.7528164311882715 1.4771212547196624
Do 29 2.7535830588929064 1.462397997898956
false 29 2.754348335711019 1.462397997898956
division 29 2.7551122663950713 1.462397997898956
moral 29 2.7558748556724915 1.462397997898956
elements 29 2.756636108245848 1.462397997898956
hands 29 2.7573960287930244 1.462397997898956
hand, 29 2.75815462196739 1.462397997898956
takes 29 2.7589118923979736 1.462397997898956
pain 29 2.7596678446896306 1.462397997898956
himself, 29 2.760422483423212 1.462397997898956
bodily 29 2.7611758131557314 1.462397997898956
follow 29 2.761927838420529 1.462397997898956
turned 29 2.762678563727436 1.462397997898956
try 29 2.7634279935629373 1.462397997898956
lost 29 2.7641761323903307 1.462397997898956
sometimes 29 2.7649229846498886 1.462397997898956
original 29 2.765668554759014 1.462397997898956
words, 29 2.7664128471123997 1.462397997898956
hold 29 2.7671558660821804 1.462397997898956
sons 29 2.767897616018091 1.462397997898956
numbers 28 2.7686381012476144 1.4471580313422192
classes 28 2.7693773260761385 1.4471580313422192
early 28 2.7701152947871015 1.4471580313422192
individuals 28 2.7708520116421442 1.4471580313422192
His 28 2.7715874808812555 1.4471580313422192
guardian 28 2.77232170672292 1.4471580313422192
particular 28 2.7730546933642626 1.4471580313422192
example, 28 2.7737864449811935 1.4471580313422192
apt 28 2.7745169657285498 1.4471580313422192
gold 28 2.7752462597402365 1.4471580313422192
short 28 2.775974331129369 1.4471580313422192
knows 28 2.776701183988411 1.4471580313422192
heaven 28 2.7774268223893115 1.4471580313422192
vision 28 2.7781512503836434 1.4471580313422192
left 28 2.7788744720027396 1.4471580313422192
lie 28 2.7795964912578244 1.4471580313422192
wish 28 2.780317312140151 1.4471580313422192
others, 28 2.7810369386211318 1.4471580313422192
saw 28 2.781755374652469 1.4471580313422192
sake 28 2.782472624166286 1.4471580313422192
required 28 2.7831886910752575 1.4471580313422192
sees 28 2.783903579272735 1.4471580313422192
qualities 28 2.784617292632875 1.4471580313422192
A 27 2.785329835010767 1.4313637641589874
virtues 27 2.786041210242554 1.4313637641589874
attempt 27 2.7867514221455614 1.4313637641589874
expression 27 2.787460474518415 1.4313637641589874
effect 27 2.788168371141168 1.4313637641589874
property 27 2.788875115775417 1.4313637641589874
State; 27 2.7895807121644256 1.4313637641589874
Nor 27 2.7902851640332416 1.4313637641589874
figure 27 2.790988475088816 1.4313637641589874
probably 27 2.791690649020118 1.4313637641589874
ruler 27 2.792391689498254 1.4313637641589874
course 27 2.79309160017658 1.4313637641589874
clearly 27 2.7937903846908188 1.4313637641589874
unable 27 2.7944880466591697 1.4313637641589874
wealth 27 2.795184589682424 1.4313637641589874
education, 27 2.7958800173440754 1.4313637641589874
temperance 27 2.7965743332104296 1.4313637641589874
souls 27 2.7972675408307164 1.4313637641589874
imitation 27 2.797959643737196 1.4313637641589874
thatthe 27 2.798650645445269 1.4313637641589874
soon 27 2.7993405494535817 1.4313637641589874
return 27 2.8000293592441343 1.4313637641589874
body, 27 2.800717078282385 1.4313637641589874
beautiful 26 2.801403710017355 1.414973347970818
